"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor","group","Group","nodes","label"
"148",-0.354751309651036,12.9382250067014,"ASV16","ASV88",0.838166795779855,-1.6920888285668,8.25782053494125,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"149",-0.354751309651036,12.9382250067014,"ASV16","ASV8",0.824721098965374,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"150",-0.354751309651036,12.9382250067014,"ASV16","ASV6",1,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"151",-0.354751309651036,12.9382250067014,"ASV16","ASV11",0.904691985299594,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"152",-0.354751309651036,12.9382250067014,"ASV16","ASV119",0.951175360107881,5.16589582660248,4.71669082320995,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"153",-1.6920888285668,8.25782053494125,"ASV88","ASV8",0.859043551283261,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"154",-1.6920888285668,8.25782053494125,"ASV88","ASV6",1,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"155",-1.6920888285668,8.25782053494125,"ASV88","ASV11",0.907693160041699,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"156",-1.6920888285668,8.25782053494125,"ASV88","ASV491",0.88171724565691,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"157",6.73772956009644,14.796855488841,"ASV118","ASV6",0.840120824793296,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"158",6.73772956009644,14.796855488841,"ASV118","ASV491",0.82722069076427,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"159",6.91755559197549,4.2018389669694,"ASV24","ASV119",1,5.16589582660248,4.71669082320995,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"160",6.91755559197549,4.2018389669694,"ASV24","ASV203",-0.966822846742869,-12.9843998470879,-1.53111958528653,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"161",9.24063868240895,-4.73422378168536,"ASV5","ASV19",1,4.30044188588872,-8.43640131806573,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"162",9.24063868240895,-4.73422378168536,"ASV5","ASV134",0.836086130411126,6.46357664561446,-2.83968836813583,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"163",9.24063868240895,-4.73422378168536,"ASV5","ASV57",0.827249094101551,9.49108278430532,-10.5494141847488,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"164",9.24063868240895,-4.73422378168536,"ASV5","ASV18",0.909227143019097,3.68720712714765,-5.12563871643092,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"165",9.24063868240895,-4.73422378168536,"ASV5","ASV62",0.848096590154446,4.78580890039172,-10.9124095551024,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"166",9.24063868240895,-4.73422378168536,"ASV5","ASV4",-1,3.97884050214989,-6.63919322842273,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"167",9.24063868240895,-4.73422378168536,"ASV5","ASV123",-0.727346987958644,0.987965350867204,-3.82446651721179,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
